#      mass       lower
 8.1801e-01  3.2466e-04
 8.1878e-01  3.4118e-04
 8.1955e-01  3.3157e-04
 8.2032e-01  3.1309e-04
 8.2109e-01  2.7764e-04
 8.2185e-01  2.3957e-04
 8.2263e-01  2.1909e-04
 8.2340e-01  2.1904e-04
 8.2418e-01  2.3124e-04
 8.2495e-01  2.4787e-04
 8.2574e-01  2.6314e-04
 8.2652e-01  2.8728e-04
 8.2730e-01  2.8398e-04
 8.2808e-01  2.8144e-04
 8.2886e-01  2.8487e-04
 8.2964e-01  2.7871e-04
 8.3042e-01  2.6864e-04
 8.3121e-01  2.5752e-04
 8.3200e-01  2.5014e-04
 8.3278e-01  2.4912e-04
 8.3358e-01  2.4415e-04
 8.3436e-01  2.3475e-04
 8.3515e-01  2.2257e-04
 8.3595e-01  2.1868e-04
 8.3674e-01  2.2338e-04
 8.3752e-01  2.3716e-04
 8.3833e-01  2.5228e-04
 8.3912e-01  2.5254e-04
 8.3992e-01  2.6003e-04
 8.4071e-01  2.6333e-04
 8.4152e-01  2.6878e-04
 8.4231e-01  2.7903e-04
 8.4312e-01  2.8710e-04
 8.4393e-01  2.8559e-04
 8.4473e-01  2.8527e-04
 8.4554e-01  2.8622e-04
 8.4635e-01  3.0296e-04
 8.4715e-01  3.1706e-04
 8.4796e-01  3.2138e-04
 8.4877e-01  3.1579e-04
 8.4959e-01  3.1839e-04
 8.5039e-01  3.2319e-04
 8.5121e-01  3.2155e-04
 8.5202e-01  2.9889e-04
 8.5284e-01  2.9084e-04
 8.5366e-01  2.8462e-04
 8.5448e-01  2.8276e-04
 8.5530e-01  2.7959e-04
 8.5612e-01  2.6576e-04
 8.5694e-01  2.4789e-04
 8.5777e-01  2.2426e-04
 8.5859e-01  2.0132e-04
 8.5941e-01  1.8797e-04
 8.6024e-01  1.8000e-04
 8.6107e-01  1.8163e-04
 8.6189e-01  1.9205e-04
 8.6272e-01  2.0624e-04
 8.6355e-01  2.1841e-04
 8.6438e-01  2.2498e-04
 8.6522e-01  2.2540e-04
 8.6605e-01  2.2378e-04
 8.6688e-01  2.2381e-04
 8.6771e-01  2.2936e-04
 8.6856e-01  2.4530e-04
 8.6939e-01  2.6635e-04
 8.7023e-01  2.8737e-04
 8.7107e-01  2.9162e-04
 8.7191e-01  2.7220e-04
 8.7275e-01  2.4352e-04
 8.7359e-01  2.0933e-04
 8.7444e-01  1.9229e-04
 8.7528e-01  1.8551e-04
 8.7613e-01  1.8513e-04
 8.7698e-01  1.8903e-04
 8.7783e-01  1.9929e-04
 8.7867e-01  2.1816e-04
 8.7952e-01  2.3414e-04
 8.8037e-01  2.3814e-04
 8.8123e-01  2.3567e-04
 8.8208e-01  2.3116e-04
 8.8293e-01  2.4517e-04
 8.8379e-01  2.7291e-04
 8.8465e-01  3.0264e-04
 8.8551e-01  3.3258e-04
 8.8636e-01  3.4610e-04
 8.8722e-01  3.4086e-04
 8.8808e-01  3.1951e-04
 8.8895e-01  2.9164e-04
 8.8981e-01  2.7623e-04
 8.9067e-01  2.6469e-04
 8.9154e-01  2.6327e-04
 8.9240e-01  2.7037e-04
 8.9327e-01  2.8900e-04
 8.9413e-01  3.1193e-04
 8.9500e-01  3.3948e-04
 8.9587e-01  3.5036e-04
 8.9676e-01  3.4790e-04
 8.9764e-01  3.2985e-04
 8.9851e-01  2.9145e-04
 8.9938e-01  2.4281e-04
 9.0026e-01  2.0517e-04
 9.0113e-01  1.8353e-04
 9.0201e-01  1.7979e-04
 9.0289e-01  1.8873e-04
 9.0378e-01  2.0448e-04
 9.0466e-01  2.2481e-04
 9.0554e-01  2.4483e-04
 9.0642e-01  2.6422e-04
 9.0732e-01  2.7329e-04
 9.0820e-01  2.6680e-04
 9.0908e-01  2.5872e-04
 9.0998e-01  2.4818e-04
 9.1087e-01  2.4006e-04
 9.1176e-01  2.3180e-04
 9.1264e-01  2.2356e-04
 9.1353e-01  2.1970e-04
 9.1442e-01  2.1740e-04
 9.1531e-01  2.2259e-04
 9.1621e-01  2.2141e-04
 9.1709e-01  2.1270e-04
 9.1798e-01  2.0427e-04
 9.1888e-01  1.9577e-04
 9.1977e-01  2.0616e-04
 9.2066e-01  2.2669e-04
 9.2156e-01  2.4226e-04
 9.2245e-01  2.4955e-04
 9.2334e-01  2.4691e-04
 9.2424e-01  2.5090e-04
 9.2514e-01  2.6319e-04
 9.2604e-01  2.6534e-04
 9.2693e-01  2.6817e-04
 9.2783e-01  2.6428e-04
 9.2872e-01  2.6126e-04
 9.2962e-01  2.4756e-04
 9.3052e-01  2.4957e-04
 9.3142e-01  2.5486e-04
 9.3231e-01  2.6536e-04
 9.3321e-01  2.7063e-04
 9.3412e-01  2.6565e-04
 9.3501e-01  2.6213e-04
 9.3591e-01  2.6331e-04
 9.3682e-01  2.6859e-04
 9.3772e-01  2.7676e-04
 9.3862e-01  2.7792e-04
 9.3952e-01  2.7336e-04
 9.4042e-01  2.7070e-04
 9.4133e-01  2.6026e-04
 9.4223e-01  2.4841e-04
 9.4314e-01  2.4206e-04
 9.4404e-01  2.3821e-04
 9.4495e-01  2.3562e-04
 9.4585e-01  2.3928e-04
 9.4676e-01  2.4276e-04
 9.4767e-01  2.5656e-04
 9.4858e-01  2.6999e-04
 9.4947e-01  2.7281e-04
 9.5039e-01  2.6621e-04
 9.5130e-01  2.4504e-04
 9.5221e-01  2.2345e-04
 9.5311e-01  2.0931e-04
 9.5402e-01  2.0375e-04
 9.5492e-01  2.0240e-04
 9.5584e-01  2.0494e-04
 9.5674e-01  2.1354e-04
 9.5766e-01  2.2209e-04
 9.5856e-01  2.2875e-04
 9.5948e-01  2.2631e-04
 9.6038e-01  2.2261e-04
 9.6128e-01  2.2029e-04
 9.6221e-01  2.1913e-04
 9.6311e-01  2.2204e-04
 9.6402e-01  2.2339e-04
 9.6493e-01  2.2498e-04
 9.6585e-01  2.3697e-04
 9.6676e-01  2.4915e-04
 9.6767e-01  2.6170e-04
 9.6858e-01  2.7416e-04
 9.6949e-01  2.7348e-04
 9.7041e-01  2.6707e-04
 9.7132e-01  2.5708e-04
 9.7223e-01  2.5359e-04
 9.7315e-01  2.5869e-04
 9.7406e-01  2.5719e-04
 9.7498e-01  2.4272e-04
 9.7590e-01  2.2466e-04
 9.7680e-01  2.0925e-04
 9.7772e-01  2.0178e-04
 9.7864e-01  2.0568e-04
 9.7956e-01  2.1618e-04
 9.8047e-01  2.2984e-04
 9.8140e-01  2.3591e-04
 9.8232e-01  2.4457e-04
 9.8323e-01  2.4981e-04
 9.8416e-01  2.5431e-04
 9.8507e-01  2.5481e-04
 9.8599e-01  2.5422e-04
 9.8691e-01  2.5608e-04
 9.8782e-01  2.5708e-04
 9.8875e-01  2.5001e-04
 9.8967e-01  2.5480e-04
 9.9060e-01  2.7349e-04
 9.9152e-01  2.9003e-04
 9.9244e-01  3.1715e-04
 9.9336e-01  3.2929e-04
 9.9430e-01  3.2867e-04
 9.9522e-01  3.0710e-04
 9.9614e-01  2.7693e-04
 9.9706e-01  2.5081e-04
 9.9799e-01  2.3621e-04
 9.9802e-01  1.0000e+05
 9.9900e-01  1.0000e+05
 1.0500e+00  1.0000e+05
 1.0586e+00  1.0000e+05
 1.0592e+00  2.6473e-04
 1.0602e+00  2.7133e-04
 1.0612e+00  2.8612e-04
 1.0621e+00  3.0916e-04
 1.0631e+00  3.2197e-04
 1.0641e+00  3.0953e-04
 1.0650e+00  2.7302e-04
 1.0660e+00  2.4140e-04
 1.0669e+00  2.2291e-04
 1.0679e+00  2.2014e-04
 1.0689e+00  2.3227e-04
 1.0698e+00  2.5083e-04
 1.0708e+00  2.6635e-04
 1.0718e+00  2.7631e-04
 1.0727e+00  2.7614e-04
 1.0737e+00  2.6977e-04
 1.0747e+00  2.4436e-04
 1.0756e+00  2.2253e-04
 1.0766e+00  2.1228e-04
 1.0776e+00  2.1818e-04
 1.0786e+00  2.3041e-04
 1.0795e+00  2.4723e-04
 1.0805e+00  2.7445e-04
 1.0815e+00  2.9189e-04
 1.0825e+00  2.9460e-04
 1.0834e+00  2.9341e-04
 1.0844e+00  2.7282e-04
 1.0854e+00  2.4858e-04
 1.0864e+00  2.3626e-04
 1.0873e+00  2.1937e-04
 1.0883e+00  2.1097e-04
 1.0893e+00  2.1229e-04
 1.0903e+00  2.1716e-04
 1.0912e+00  2.3288e-04
 1.0922e+00  2.5020e-04
 1.0932e+00  2.7161e-04
 1.0942e+00  2.8495e-04
 1.0952e+00  2.8799e-04
 1.0962e+00  2.8154e-04
 1.0971e+00  2.6826e-04
 1.0981e+00  2.5782e-04
 1.0991e+00  2.5392e-04
 1.1001e+00  2.5389e-04
 1.1011e+00  2.5925e-04
 1.1021e+00  2.6839e-04
 1.1031e+00  2.7708e-04
 1.1040e+00  2.8653e-04
 1.1050e+00  2.9961e-04
 1.1060e+00  3.0908e-04
 1.1070e+00  3.1796e-04
 1.1080e+00  3.2918e-04
 1.1090e+00  3.4217e-04
 1.1100e+00  3.4813e-04
 1.1110e+00  3.3796e-04
 1.1120e+00  3.3084e-04
 1.1129e+00  3.1835e-04
 1.1139e+00  3.0572e-04
 1.1149e+00  2.9920e-04
 1.1159e+00  2.9183e-04
 1.1169e+00  2.7869e-04
 1.1179e+00  2.6727e-04
 1.1189e+00  2.5369e-04
 1.1199e+00  2.3330e-04
 1.1209e+00  2.1484e-04
 1.1219e+00  2.0106e-04
 1.1229e+00  1.9396e-04
 1.1239e+00  1.8957e-04
 1.1249e+00  1.8905e-04
 1.1259e+00  1.9089e-04
 1.1269e+00  1.9212e-04
 1.1279e+00  2.0320e-04
 1.1289e+00  2.1929e-04
 1.1299e+00  2.3390e-04
 1.1309e+00  2.4243e-04
 1.1319e+00  2.3557e-04
 1.1329e+00  2.3250e-04
 1.1339e+00  2.4657e-04
 1.1349e+00  2.6405e-04
 1.1359e+00  2.8220e-04
 1.1369e+00  2.8590e-04
 1.1379e+00  2.8000e-04
 1.1390e+00  2.6809e-04
 1.1400e+00  2.5740e-04
 1.1410e+00  2.5580e-04
 1.1420e+00  2.4792e-04
 1.1430e+00  2.4608e-04
 1.1440e+00  2.5546e-04
 1.1450e+00  2.5518e-04
 1.1460e+00  2.5714e-04
 1.1470e+00  2.6256e-04
 1.1480e+00  2.6374e-04
 1.1491e+00  2.6047e-04
 1.1501e+00  2.5156e-04
 1.1511e+00  2.5237e-04
 1.1521e+00  2.5970e-04
 1.1531e+00  2.6820e-04
 1.1541e+00  2.8766e-04
 1.1551e+00  3.0417e-04
 1.1562e+00  3.2014e-04
 1.1572e+00  3.3883e-04
 1.1582e+00  3.4418e-04
 1.1592e+00  3.3349e-04
 1.1602e+00  3.1027e-04
 1.1613e+00  2.7753e-04
 1.1623e+00  2.4976e-04
 1.1633e+00  2.3333e-04
 1.1643e+00  2.2397e-04
 1.1653e+00  2.1266e-04
 1.1664e+00  1.9934e-04
 1.1674e+00  1.8367e-04
 1.1684e+00  1.7743e-04
 1.1694e+00  1.7681e-04
 1.1705e+00  1.8559e-04
 1.1715e+00  1.9473e-04
 1.1725e+00  2.0208e-04
 1.1735e+00  2.2117e-04
 1.1746e+00  2.4001e-04
 1.1756e+00  2.6147e-04
 1.1766e+00  2.8245e-04
 1.1777e+00  3.0129e-04
 1.1787e+00  3.1699e-04
 1.1797e+00  3.2741e-04
 1.1808e+00  3.2971e-04
 1.1818e+00  3.2840e-04
 1.1828e+00  3.2029e-04
 1.1839e+00  3.0768e-04
 1.1849e+00  2.8059e-04
 1.1859e+00  2.5559e-04
 1.1870e+00  2.4001e-04
 1.1880e+00  2.3397e-04
 1.1890e+00  2.3633e-04
 1.1901e+00  2.4151e-04
 1.1911e+00  2.4845e-04
 1.1922e+00  2.5775e-04
 1.1932e+00  2.7358e-04
 1.1942e+00  2.9533e-04
 1.1953e+00  3.0644e-04
 1.1963e+00  3.0571e-04
 1.1974e+00  2.9685e-04
 1.1984e+00  2.8903e-04
 1.1994e+00  2.8726e-04
 1.2005e+00  3.0156e-04
 1.2015e+00  3.0832e-04
 1.2026e+00  3.0325e-04
 1.2036e+00  2.8360e-04
 1.2047e+00  2.5969e-04
 1.2057e+00  2.3971e-04
 1.2068e+00  2.3116e-04
 1.2078e+00  2.3303e-04
 1.2089e+00  2.3481e-04
 1.2099e+00  2.4949e-04
 1.2110e+00  2.6403e-04
 1.2120e+00  2.7096e-04
 1.2131e+00  2.7169e-04
 1.2141e+00  2.6463e-04
 1.2152e+00  2.5785e-04
 1.2162e+00  2.5655e-04
 1.2173e+00  2.5924e-04
 1.2183e+00  2.4910e-04
 1.2194e+00  2.3844e-04
 1.2204e+00  2.2626e-04
 1.2215e+00  2.1967e-04
 1.2226e+00  2.2565e-04
 1.2236e+00  2.3569e-04
 1.2247e+00  2.4613e-04
 1.2257e+00  2.4762e-04
 1.2268e+00  2.3884e-04
 1.2279e+00  2.2523e-04
 1.2289e+00  2.1573e-04
 1.2300e+00  2.0052e-04
 1.2310e+00  1.8511e-04
 1.2321e+00  1.7036e-04
 1.2332e+00  1.6657e-04
 1.2342e+00  1.7150e-04
 1.2353e+00  1.8435e-04
 1.2364e+00  2.0779e-04
 1.2374e+00  2.2465e-04
 1.2385e+00  2.2994e-04
 1.2396e+00  2.2385e-04
 1.2406e+00  2.0867e-04
 1.2417e+00  1.9746e-04
 1.2428e+00  2.0114e-04
 1.2438e+00  2.2066e-04
 1.2449e+00  2.6074e-04
 1.2460e+00  3.1373e-04
 1.2471e+00  3.5298e-04
 1.2481e+00  3.6468e-04
 1.2492e+00  3.4957e-04
 1.2503e+00  3.2292e-04
 1.2514e+00  3.0900e-04
 1.2524e+00  3.1633e-04
 1.2535e+00  3.2946e-04
 1.2546e+00  3.3660e-04
 1.2557e+00  3.3705e-04
 1.2567e+00  3.2726e-04
 1.2578e+00  3.0217e-04
 1.2589e+00  2.8924e-04
 1.2600e+00  2.8074e-04
 1.2610e+00  2.7620e-04
 1.2621e+00  2.7641e-04
 1.2632e+00  2.7774e-04
 1.2643e+00  2.8098e-04
 1.2654e+00  2.9621e-04
 1.2664e+00  3.0718e-04
 1.2675e+00  3.2895e-04
 1.2686e+00  3.2584e-04
 1.2697e+00  3.1176e-04
 1.2708e+00  2.9268e-04
 1.2719e+00  2.6765e-04
 1.2729e+00  2.4567e-04
 1.2740e+00  2.2812e-04
 1.2751e+00  2.1870e-04
 1.2762e+00  2.1491e-04
 1.2773e+00  2.0907e-04
 1.2784e+00  2.0542e-04
 1.2795e+00  2.0384e-04
 1.2806e+00  2.0256e-04
 1.2817e+00  1.9254e-04
 1.2828e+00  1.8266e-04
 1.2839e+00  1.7377e-04
 1.2850e+00  1.6936e-04
 1.2860e+00  1.7352e-04
 1.2871e+00  1.9300e-04
 1.2882e+00  2.1556e-04
 1.2893e+00  2.2514e-04
 1.2904e+00  2.2260e-04
 1.2915e+00  2.1443e-04
 1.2926e+00  2.1724e-04
 1.2937e+00  2.2740e-04
 1.2948e+00  2.4331e-04
 1.2959e+00  2.6054e-04
 1.2970e+00  2.7363e-04
 1.2981e+00  2.7861e-04
 1.2992e+00  2.8636e-04
 1.3003e+00  2.8935e-04
 1.3014e+00  3.0333e-04
 1.3025e+00  3.1895e-04
 1.3036e+00  3.2585e-04
 1.3047e+00  3.2741e-04
 1.3059e+00  3.2678e-04
 1.3069e+00  3.3218e-04
 1.3080e+00  3.2935e-04
 1.3092e+00  3.0956e-04
 1.3103e+00  2.8459e-04
 1.3114e+00  2.5760e-04
 1.3125e+00  2.3001e-04
 1.3136e+00  2.1309e-04
 1.3147e+00  2.0133e-04
 1.3158e+00  1.9653e-04
 1.3169e+00  1.9832e-04
 1.3180e+00  2.1383e-04
 1.3192e+00  2.3366e-04
 1.3203e+00  2.5784e-04
 1.3214e+00  2.8176e-04
 1.3225e+00  3.0017e-04
 1.3236e+00  3.0733e-04
 1.3247e+00  3.0604e-04
 1.3258e+00  2.8648e-04
 1.3270e+00  2.5875e-04
 1.3281e+00  2.3309e-04
 1.3292e+00  2.1882e-04
 1.3303e+00  2.1447e-04
 1.3314e+00  2.1432e-04
 1.3325e+00  2.0999e-04
 1.3337e+00  1.9951e-04
 1.3348e+00  1.9141e-04
 1.3359e+00  1.9270e-04
 1.3370e+00  2.0626e-04
 1.3382e+00  2.2952e-04
 1.3393e+00  2.4707e-04
 1.3404e+00  2.5492e-04
 1.3415e+00  2.5957e-04
 1.3426e+00  2.6625e-04
 1.3438e+00  2.7021e-04
 1.3449e+00  2.6970e-04
 1.3460e+00  2.7595e-04
 1.3471e+00  2.7520e-04
 1.3483e+00  2.7191e-04
 1.3494e+00  2.6377e-04
 1.3505e+00  2.6074e-04
 1.3517e+00  2.5876e-04
 1.3528e+00  2.4698e-04
 1.3539e+00  2.3217e-04
 1.3551e+00  2.1888e-04
 1.3562e+00  2.0659e-04
 1.3573e+00  2.0392e-04
 1.3585e+00  2.1087e-04
 1.3596e+00  2.2694e-04
 1.3607e+00  2.4895e-04
 1.3619e+00  2.7067e-04
 1.3630e+00  2.8907e-04
 1.3641e+00  2.9659e-04
 1.3653e+00  2.9729e-04
 1.3664e+00  2.7198e-04
 1.3676e+00  2.3970e-04
 1.3687e+00  2.1496e-04
 1.3698e+00  2.0039e-04
 1.3710e+00  1.9948e-04
 1.3721e+00  2.0545e-04
 1.3733e+00  2.1675e-04
 1.3744e+00  2.3947e-04
 1.3756e+00  2.5913e-04
 1.3767e+00  2.6892e-04
 1.3779e+00  2.6328e-04
 1.3790e+00  2.4931e-04
 1.3801e+00  2.4176e-04
 1.3813e+00  2.3991e-04
 1.3824e+00  2.4692e-04
 1.3836e+00  2.5141e-04
 1.3848e+00  2.5162e-04
 1.3859e+00  2.5241e-04
 1.3870e+00  2.5040e-04
 1.3882e+00  2.3304e-04
 1.3894e+00  2.1639e-04
 1.3905e+00  2.0534e-04
 1.3917e+00  2.0618e-04
 1.3928e+00  2.1410e-04
 1.3940e+00  2.2207e-04
 1.3951e+00  2.3280e-04
 1.3963e+00  2.5203e-04
 1.3974e+00  2.7691e-04
 1.3986e+00  2.9114e-04
 1.3998e+00  3.0881e-04
 1.4009e+00  3.1925e-04
 1.4021e+00  3.3343e-04
 1.4032e+00  3.3212e-04
 1.4044e+00  3.2290e-04
 1.4056e+00  3.0927e-04
 1.4067e+00  3.1091e-04
 1.4079e+00  3.1216e-04
 1.4090e+00  3.1350e-04
 1.4102e+00  3.0553e-04
 1.4114e+00  2.8089e-04
 1.4126e+00  2.6057e-04
 1.4137e+00  2.3711e-04
 1.4149e+00  2.2310e-04
 1.4160e+00  2.2149e-04
 1.4172e+00  2.1443e-04
 1.4184e+00  2.0808e-04
 1.4195e+00  2.0654e-04
 1.4207e+00  2.1667e-04
 1.4219e+00  2.3332e-04
 1.4231e+00  2.5697e-04
 1.4242e+00  2.9274e-04
 1.4254e+00  3.2129e-04
 1.4266e+00  3.4138e-04
 1.4278e+00  3.4719e-04
 1.4289e+00  3.4420e-04
 1.4301e+00  3.3591e-04
 1.4313e+00  3.0792e-04
 1.4325e+00  2.7812e-04
 1.4336e+00  2.4986e-04
 1.4348e+00  2.3212e-04
 1.4360e+00  2.1964e-04
 1.4372e+00  2.1128e-04
 1.4384e+00  2.0651e-04
 1.4396e+00  2.0991e-04
 1.4407e+00  2.1401e-04
 1.4419e+00  2.1644e-04
 1.4431e+00  2.1306e-04
 1.4443e+00  2.1291e-04
 1.4455e+00  2.1948e-04
 1.4467e+00  2.2196e-04
 1.4479e+00  2.3410e-04
 1.4490e+00  2.4660e-04
 1.4502e+00  2.5609e-04
 1.4514e+00  2.5871e-04
 1.4526e+00  2.4366e-04
 1.4538e+00  2.3260e-04
 1.4550e+00  2.1156e-04
 1.4562e+00  1.9207e-04
 1.4574e+00  1.8077e-04
 1.4586e+00  1.7602e-04
 1.4598e+00  1.7683e-04
 1.4610e+00  1.7801e-04
 1.4621e+00  1.7565e-04
 1.4633e+00  1.7672e-04
 1.4645e+00  1.7664e-04
 1.4657e+00  1.8255e-04
 1.4669e+00  1.9782e-04
 1.4681e+00  2.2152e-04
 1.4693e+00  2.4671e-04
 1.4705e+00  2.5724e-04
 1.4717e+00  2.5929e-04
 1.4729e+00  2.4815e-04
 1.4741e+00  2.3745e-04
 1.4753e+00  2.3625e-04
 1.4766e+00  2.3633e-04
 1.4777e+00  2.3463e-04
 1.4790e+00  2.2755e-04
 1.4802e+00  2.1903e-04
 1.4814e+00  2.1575e-04
 1.4826e+00  2.1540e-04
 1.4838e+00  2.2755e-04
 1.4850e+00  2.4214e-04
 1.4862e+00  2.6378e-04
 1.4874e+00  2.7731e-04
 1.4886e+00  2.8515e-04
 1.4898e+00  2.8186e-04
 1.4911e+00  2.7828e-04
 1.4923e+00  2.6811e-04
 1.4935e+00  2.6631e-04
 1.4947e+00  2.6326e-04
 1.4959e+00  2.6068e-04
 1.4971e+00  2.5846e-04
 1.4983e+00  2.5447e-04
 1.4996e+00  2.4109e-04
 1.5008e+00  2.2572e-04
 1.5020e+00  2.2158e-04
 1.5032e+00  2.2179e-04
 1.5044e+00  2.2709e-04
 1.5056e+00  2.4218e-04
 1.5068e+00  2.6765e-04
 1.5081e+00  3.0210e-04
 1.5093e+00  3.2486e-04
 1.5105e+00  3.3099e-04
 1.5118e+00  3.2836e-04
 1.5130e+00  3.1630e-04
 1.5142e+00  3.0719e-04
 1.5154e+00  3.0058e-04
 1.5166e+00  2.9044e-04
 1.5179e+00  2.8620e-04
 1.5191e+00  2.7429e-04
 1.5203e+00  2.6420e-04
 1.5216e+00  2.6112e-04
 1.5228e+00  2.5458e-04
 1.5240e+00  2.5024e-04
 1.5253e+00  2.4216e-04
 1.5265e+00  2.3498e-04
 1.5277e+00  2.3892e-04
 1.5290e+00  2.4253e-04
 1.5302e+00  2.5030e-04
 1.5314e+00  2.6225e-04
 1.5326e+00  2.8705e-04
 1.5339e+00  3.0360e-04
 1.5351e+00  3.1050e-04
 1.5363e+00  3.0470e-04
 1.5376e+00  2.9421e-04
 1.5388e+00  2.7661e-04
 1.5401e+00  2.6030e-04
 1.5413e+00  2.6237e-04
 1.5425e+00  2.5956e-04
 1.5438e+00  2.6178e-04
 1.5450e+00  2.6770e-04
 1.5463e+00  2.7019e-04
 1.5475e+00  2.6340e-04
 1.5487e+00  2.4754e-04
 1.5500e+00  2.2606e-04
 1.5512e+00  2.1147e-04
 1.5525e+00  2.0090e-04
 1.5537e+00  2.1176e-04
 1.5550e+00  2.5280e-04
 1.5562e+00  3.0009e-04
 1.5575e+00  3.2217e-04
 1.5587e+00  3.0374e-04
 1.5600e+00  2.7073e-04
 1.5612e+00  2.4198e-04
 1.5625e+00  2.1340e-04
 1.5637e+00  1.9439e-04
 1.5650e+00  1.8293e-04
 1.5662e+00  1.8183e-04
 1.5675e+00  1.8800e-04
 1.5687e+00  1.9979e-04
 1.5700e+00  2.1855e-04
 1.5713e+00  2.4405e-04
 1.5725e+00  2.7516e-04
 1.5738e+00  3.0306e-04
 1.5750e+00  3.1457e-04
 1.5763e+00  3.1087e-04
 1.5776e+00  3.0123e-04
 1.5788e+00  2.9241e-04
 1.5801e+00  2.8842e-04
 1.5813e+00  2.9012e-04
 1.5826e+00  2.9859e-04
 1.5839e+00  3.0981e-04
 1.5851e+00  3.1202e-04
 1.5864e+00  3.1102e-04
 1.5877e+00  3.0493e-04
 1.5889e+00  2.8521e-04
 1.5902e+00  2.6645e-04
 1.5915e+00  2.3903e-04
 1.5927e+00  2.3184e-04
 1.5940e+00  2.4166e-04
 1.5953e+00  2.6439e-04
 1.5966e+00  2.9216e-04
 1.5978e+00  3.0157e-04
 1.5991e+00  2.9105e-04
 1.6004e+00  2.7694e-04
 1.6017e+00  2.6514e-04
 1.6029e+00  2.5589e-04
 1.6042e+00  2.4975e-04
 1.6055e+00  2.5420e-04
 1.6068e+00  2.6911e-04
 1.6080e+00  2.8918e-04
 1.6093e+00  3.0070e-04
 1.6106e+00  2.9811e-04
 1.6119e+00  2.8071e-04
 1.6132e+00  2.6284e-04
 1.6144e+00  2.4162e-04
 1.6157e+00  2.2968e-04
 1.6170e+00  2.2296e-04
 1.6183e+00  2.1979e-04
 1.6196e+00  2.1364e-04
 1.6209e+00  2.0917e-04
 1.6222e+00  2.0844e-04
 1.6234e+00  2.0174e-04
 1.6247e+00  2.0013e-04
 1.6260e+00  1.9970e-04
 1.6273e+00  2.1263e-04
 1.6286e+00  2.2495e-04
 1.6299e+00  2.3279e-04
 1.6312e+00  2.3788e-04
 1.6325e+00  2.4299e-04
 1.6338e+00  2.5123e-04
 1.6351e+00  2.6008e-04
 1.6364e+00  2.7682e-04
 1.6377e+00  2.8451e-04
 1.6389e+00  2.8385e-04
 1.6402e+00  2.7776e-04
 1.6415e+00  2.6947e-04
 1.6428e+00  2.8342e-04
 1.6441e+00  2.9589e-04
 1.6454e+00  3.0381e-04
 1.6467e+00  2.9799e-04
 1.6480e+00  2.8358e-04
 1.6493e+00  2.7741e-04
 1.6506e+00  2.7931e-04
 1.6520e+00  2.9433e-04
 1.6533e+00  3.2324e-04
 1.6546e+00  3.4536e-04
 1.6559e+00  3.4979e-04
 1.6572e+00  3.2777e-04
 1.6585e+00  2.8830e-04
 1.6598e+00  2.4954e-04
 1.6611e+00  2.3633e-04
 1.6624e+00  2.4182e-04
 1.6637e+00  2.6464e-04
 1.6650e+00  2.8595e-04
 1.6663e+00  3.0415e-04
 1.6676e+00  3.0903e-04
 1.6690e+00  3.0442e-04
 1.6703e+00  2.9263e-04
 1.6716e+00  2.8150e-04
 1.6729e+00  2.6446e-04
 1.6742e+00  2.5369e-04
 1.6756e+00  2.5422e-04
 1.6769e+00  2.6931e-04
 1.6782e+00  2.9174e-04
 1.6795e+00  3.0052e-04
 1.6808e+00  2.8914e-04
 1.6821e+00  2.6630e-04
 1.6835e+00  2.4387e-04
 1.6848e+00  2.2029e-04
 1.6861e+00  2.0839e-04
 1.6874e+00  2.0656e-04
 1.6888e+00  2.1484e-04
 1.6901e+00  2.3777e-04
 1.6914e+00  2.6993e-04
 1.6928e+00  2.8723e-04
 1.6941e+00  2.8575e-04
 1.6954e+00  2.6045e-04
 1.6968e+00  2.5004e-04
 1.6981e+00  2.4613e-04
 1.6994e+00  2.4606e-04
 1.7007e+00  2.5050e-04
 1.7021e+00  2.5357e-04
 1.7034e+00  2.5195e-04
 1.7047e+00  2.4013e-04
 1.7061e+00  2.2890e-04
 1.7074e+00  2.1525e-04
 1.7088e+00  2.0778e-04
 1.7101e+00  2.0703e-04
 1.7114e+00  2.1726e-04
 1.7127e+00  2.3393e-04
 1.7141e+00  2.4251e-04
 1.7154e+00  2.3800e-04
 1.7168e+00  2.4419e-04
 1.7181e+00  2.4800e-04
 1.7195e+00  2.6145e-04
 1.7208e+00  2.7216e-04
 1.7221e+00  2.7558e-04
 1.7235e+00  2.7128e-04
 1.7248e+00  2.7280e-04
 1.7262e+00  2.7354e-04
 1.7275e+00  2.7337e-04
 1.7289e+00  2.7074e-04
 1.7302e+00  2.6773e-04
 1.7316e+00  2.6206e-04
 1.7329e+00  2.4972e-04
 1.7343e+00  2.4184e-04
 1.7356e+00  2.3150e-04
 1.7370e+00  2.2004e-04
 1.7383e+00  2.1082e-04
 1.7397e+00  2.1011e-04
 1.7410e+00  2.2135e-04
 1.7424e+00  2.3969e-04
 1.7437e+00  2.5931e-04
 1.7451e+00  2.8170e-04
 1.7464e+00  2.9851e-04
 1.7478e+00  3.2480e-04
 1.7492e+00  3.4793e-04
 1.7505e+00  3.6205e-04
 1.7519e+00  3.6414e-04
 1.7533e+00  3.6317e-04
 1.7546e+00  3.7043e-04
 1.7560e+00  3.6996e-04
 1.7573e+00  3.6115e-04
 1.7587e+00  3.4917e-04
 1.7601e+00  3.3012e-04
 1.7614e+00  3.0318e-04
